SPECIES,X,Y
Lacerta_schreiberi,-9.058246,39.614066
Lacerta_schreiberi,-9.404078,38.982636
Lacerta_schreiberi,-9.404591,39.072744
Lacerta_schreiberi,-9.288264,38.892867
Lacerta_schreiberi,-9.288629,38.982978
Lacerta_schreiberi,-9.289364,39.163196
Lacerta_schreiberi,-9.173178,38.983207
Lacerta_schreiberi,-9.173398,39.073317
Lacerta_schreiberi,-9.173619,39.163426
Lacerta_schreiberi,-9.057726,38.983321
Lacerta_schreiberi,-9.057799,39.073431
Lacerta_schreiberi,-9.057947,39.253648
Lacerta_schreiberi,-8.717021,37.541036
Lacerta_schreiberi,-8.715992,37.811427
Lacerta_schreiberi,-8.603831,37.540711
Lacerta_schreiberi,-8.603353,37.630841
Lacerta_schreiberi,-8.602873,37.720971
Lacerta_schreiberi,-8.718036,37.270632
Lacerta_schreiberi,-8.717699,37.360768
Lacerta_schreiberi,-8.717361,37.450903
Lacerta_schreiberi,-8.605252,37.27031
Lacerta_schreiberi,-8.604781,37.360445
Lacerta_schreiberi,-8.604307,37.450578
Lacerta_schreiberi,-8.492471,37.26988
Lacerta_schreiberi,-8.491865,37.360014
Lacerta_schreiberi,-8.378951,37.359475
Lacerta_schreiberi,-8.941829,39.523963
Lacerta_schreiberi,-8.941754,39.614066
Lacerta_schreiberi,-8.825034,39.704049
