x,y,species cloglog values
953.0,953.0,0.025029367
954.0,954.0,5.044141E-4
955.0,955.0,0.0014761618
956.0,956.0,7.612598E-4
957.0,957.0,0.0010249183
958.0,958.0,9.1502036E-4
959.0,959.0,5.4145936E-4
960.0,960.0,0.015220292
961.0,961.0,0.10995197
962.0,962.0,0.21202718
963.0,963.0,0.004746372
964.0,964.0,0.21638846
965.0,965.0,0.0012103827
966.0,966.0,8.6191774E-4
967.0,967.0,0.0021699152
968.0,968.0,0.22296746
969.0,969.0,7.0614053E-4
970.0,970.0,0.65737605
971.0,971.0,0.019938363
972.0,972.0,0.025676373
973.0,973.0,0.077673346
974.0,974.0,0.2652849
975.0,975.0,0.029411854
976.0,976.0,1.3986765E-4
977.0,977.0,6.415551E-5
978.0,978.0,0.019790472
979.0,979.0,0.015542299
980.0,980.0,8.2273305E-5
981.0,981.0,3.803956E-4
982.0,982.0,2.659727E-4
983.0,983.0,0.010898574
984.0,984.0,0.003575965
985.0,985.0,0.049630035
986.0,986.0,0.017770557
987.0,987.0,0.10885926
988.0,988.0,0.004015045
989.0,989.0,1.6933614E-4
990.0,990.0,1.5099652E-4
991.0,991.0,0.027209453
992.0,992.0,5.2280375E-4
993.0,993.0,0.0046605603
994.0,994.0,0.067911364
995.0,995.0,0.21113664
996.0,996.0,0.014649648
997.0,997.0,0.5269505
998.0,998.0,0.0034034906
999.0,999.0,0.037176482
1000.0,1000.0,0.034057915
1001.0,1001.0,0.0021556425
1002.0,1002.0,0.08564785
1003.0,1003.0,0.8021091
1004.0,1004.0,0.36552897
1005.0,1005.0,0.10257414
1006.0,1006.0,0.08029308
1007.0,1007.0,0.31249186
1008.0,1008.0,5.133643E-4
1009.0,1009.0,6.3320855E-4
1010.0,1010.0,0.0939786
1011.0,1011.0,0.0022075644
1012.0,1012.0,0.14407822
1013.0,1013.0,0.117097914
1014.0,1014.0,0.8489656
1015.0,1015.0,5.251778E-4
1016.0,1016.0,0.005287719
1017.0,1017.0,0.0035559386
1018.0,1018.0,0.62907064
1019.0,1019.0,1.0646017E-4
1020.0,1020.0,0.061816093
1021.0,1021.0,0.79601836
1022.0,1022.0,0.27834246
1023.0,1023.0,0.031594682
1024.0,1024.0,0.10643936
1025.0,1025.0,0.006136857
1026.0,1026.0,0.004102762
1027.0,1027.0,0.039741106
1028.0,1028.0,0.0024632122
1029.0,1029.0,0.8202153
1030.0,1030.0,0.83043575
1031.0,1031.0,4.7530193E-4
1032.0,1032.0,0.004700429
1033.0,1033.0,0.5081352
1034.0,1034.0,0.0011659526
1035.0,1035.0,0.00934925
1036.0,1036.0,0.025213648
1037.0,1037.0,0.043673974
1038.0,1038.0,0.6368979
1039.0,1039.0,0.0048851953
1040.0,1040.0,0.0052910214
1041.0,1041.0,0.003015428
1042.0,1042.0,0.002388013
1043.0,1043.0,0.018508043
1044.0,1044.0,5.590696E-4
1045.0,1045.0,0.043498732
1046.0,1046.0,0.012177717
1047.0,1047.0,0.0011789593
1048.0,1048.0,0.23642266
1049.0,1049.0,0.07049413
1050.0,1050.0,0.75972205
1051.0,1051.0,0.0069917883
1052.0,1052.0,0.018453024
1053.0,1053.0,1.5602088E-4
1054.0,1054.0,1.2831381E-4
1055.0,1055.0,1.2900821E-4
1056.0,1056.0,0.0024440612
1057.0,1057.0,0.057517357
1058.0,1058.0,0.005473204
1059.0,1059.0,0.0038498414
1060.0,1060.0,0.048588827
1061.0,1061.0,0.22559048
1062.0,1062.0,4.972975E-4
1063.0,1063.0,0.4548201
1064.0,1064.0,0.061118484
1065.0,1065.0,0.0035649617
1066.0,1066.0,0.8239595
1067.0,1067.0,3.4645209E-4
1068.0,1068.0,0.9328901
1069.0,1069.0,0.0021010991
1070.0,1070.0,0.56522053
1071.0,1071.0,0.11501431
1072.0,1072.0,0.8351797
1073.0,1073.0,0.008748577
1074.0,1074.0,8.2919374E-4
1075.0,1075.0,0.0032216606
1076.0,1076.0,0.49098188
1077.0,1077.0,0.0011402258
1078.0,1078.0,0.009038335
1079.0,1079.0,0.0015910284
1080.0,1080.0,5.064906E-4
1081.0,1081.0,1.5251605E-4
1082.0,1082.0,0.38805
1083.0,1083.0,0.002539138
1084.0,1084.0,0.100300014
1085.0,1085.0,1.0347954E-4
1086.0,1086.0,0.16952425
1087.0,1087.0,0.021833515
1088.0,1088.0,0.25812313
1089.0,1089.0,0.25158465
1090.0,1090.0,0.01658615
1091.0,1091.0,3.079339E-4
1092.0,1092.0,0.006968141
1093.0,1093.0,0.0014435891
1094.0,1094.0,0.01703911
1095.0,1095.0,0.0045617283
1096.0,1096.0,0.7828919
1097.0,1097.0,5.167138E-4
1098.0,1098.0,0.006932838
1099.0,1099.0,0.0017610969
1100.0,1100.0,0.0014647068
1101.0,1101.0,0.015309116
1102.0,1102.0,0.91368973
1103.0,1103.0,0.40400645
1104.0,1104.0,0.110343926
1105.0,1105.0,0.006244448
1106.0,1106.0,8.064658E-4
1107.0,1107.0,0.023549344
1108.0,1108.0,7.1790506E-4
1109.0,1109.0,0.030259429
1110.0,1110.0,0.012748319
1111.0,1111.0,0.040460978
1112.0,1112.0,0.0065157153
1113.0,1113.0,0.00783155
1114.0,1114.0,0.14048557
1115.0,1115.0,4.852238E-4
1116.0,1116.0,0.001335333
1117.0,1117.0,0.09907998
1118.0,1118.0,0.05460326
1119.0,1119.0,0.19135243
1120.0,1120.0,0.07927975
1121.0,1121.0,0.004422496
1122.0,1122.0,0.013567874
1123.0,1123.0,0.015477074
1124.0,1124.0,0.008298142
1125.0,1125.0,7.695793E-4
1126.0,1126.0,0.5051689
1127.0,1127.0,0.0116459625
1128.0,1128.0,4.2958904E-4
1129.0,1129.0,0.0023290566
1130.0,1130.0,0.18006521
1131.0,1131.0,0.2619357
1132.0,1132.0,0.008598478
1133.0,1133.0,0.0032009443
1134.0,1134.0,0.0018755628
1135.0,1135.0,0.0024050702
1136.0,1136.0,0.5191718
1137.0,1137.0,0.003867823
1138.0,1138.0,0.54738116
1139.0,1139.0,0.81324524
1140.0,1140.0,6.131557E-4
1141.0,1141.0,0.22491516
1142.0,1142.0,0.09927637
1143.0,1143.0,0.0137295015
1144.0,1144.0,0.017520925
1145.0,1145.0,0.016952539
1146.0,1146.0,0.04098122
1147.0,1147.0,0.013406952
1148.0,1148.0,0.14568488
1149.0,1149.0,0.002461667
1150.0,1150.0,0.029405741
1151.0,1151.0,0.007790952
1152.0,1152.0,8.873802E-4
1153.0,1153.0,0.09000369
1154.0,1154.0,0.29327694
1155.0,1155.0,9.389227E-4
1156.0,1156.0,0.40044132
1157.0,1157.0,0.13838027
1158.0,1158.0,0.5755362
1159.0,1159.0,0.0018696816
1160.0,1160.0,0.68195075
1161.0,1161.0,0.012858108
1162.0,1162.0,5.7890837E-4
1163.0,1163.0,3.8711753E-4
1164.0,1164.0,0.55334646
1165.0,1165.0,0.61020225
1166.0,1166.0,4.5309793E-5
1167.0,1167.0,0.109610625
1168.0,1168.0,0.101543024
1169.0,1169.0,0.6780991
1170.0,1170.0,1.9213276E-4
1171.0,1171.0,0.0038073289
1172.0,1172.0,0.001359512
1173.0,1173.0,0.0026361838
1174.0,1174.0,0.18634005
1175.0,1175.0,0.0060222847
1176.0,1176.0,5.7482783E-4
1177.0,1177.0,0.17470205
1178.0,1178.0,0.86190414
1179.0,1179.0,4.4240893E-4
1180.0,1180.0,0.09068348
1181.0,1181.0,8.618501E-4
1182.0,1182.0,4.2061997E-4
1183.0,1183.0,9.1528625E-4
1184.0,1184.0,5.8691145E-4
1185.0,1185.0,0.014800627
1186.0,1186.0,9.2591386E-4
1187.0,1187.0,3.597577E-4
1188.0,1188.0,0.14001547
1189.0,1189.0,2.2027225E-4
1190.0,1190.0,0.0017392475
1191.0,1191.0,0.12222839
1192.0,1192.0,0.7834463
1193.0,1193.0,0.032541566
1194.0,1194.0,0.005381686
1195.0,1195.0,7.292979E-4
1196.0,1196.0,0.0016535396
1197.0,1197.0,0.20256814
1198.0,1198.0,0.0039443667
1199.0,1199.0,0.06587522
1200.0,1200.0,5.1258387E-5
1201.0,1201.0,2.8984832E-5
1202.0,1202.0,0.1933743
1203.0,1203.0,3.0300173E-4
1204.0,1204.0,0.07801426
1205.0,1205.0,0.080358356
1206.0,1206.0,0.13647513
1207.0,1207.0,0.001183348
1208.0,1208.0,0.5261468
1209.0,1209.0,0.03930613
1210.0,1210.0,0.52042395
1211.0,1211.0,0.037715454
1212.0,1212.0,0.034881204
1213.0,1213.0,0.0752012
1214.0,1214.0,0.0013477387
1215.0,1215.0,0.0028994358
1216.0,1216.0,0.89740896
1217.0,1217.0,0.9088819
1218.0,1218.0,0.5073631
1219.0,1219.0,0.43607926
1220.0,1220.0,0.0038300923
1221.0,1221.0,0.0012842774
1222.0,1222.0,0.014011275
1223.0,1223.0,0.0027540615
1224.0,1224.0,0.18315868
1225.0,1225.0,0.19433478
1226.0,1226.0,0.22154622
1227.0,1227.0,0.13624842
1228.0,1228.0,5.4397526E-5
1229.0,1229.0,0.0013006704
1230.0,1230.0,0.7634545
1231.0,1231.0,9.231919E-4
1232.0,1232.0,0.7035466
1233.0,1233.0,5.587142E-4
1234.0,1234.0,0.003978875
1235.0,1235.0,0.10215594
1236.0,1236.0,0.0921345
1237.0,1237.0,0.39581245
1238.0,1238.0,7.0429796E-6
1239.0,1239.0,0.0059313234
1240.0,1240.0,0.0016248394
1241.0,1241.0,0.65208477
1242.0,1242.0,0.009740413
1243.0,1243.0,0.0017030811
1244.0,1244.0,0.89584
1245.0,1245.0,0.78401244
1246.0,1246.0,0.44549486
1247.0,1247.0,0.0021297247
1248.0,1248.0,0.007718207
1249.0,1249.0,4.0899395E-4
1250.0,1250.0,0.58914554
1251.0,1251.0,0.004657184
1252.0,1252.0,0.7894411
1253.0,1253.0,0.17183144
1254.0,1254.0,0.005108622
1255.0,1255.0,0.12806189
1256.0,1256.0,6.726248E-4
1257.0,1257.0,0.00100373
1258.0,1258.0,4.1697331E-4
1259.0,1259.0,7.905449E-4
1260.0,1260.0,0.010733164
1261.0,1261.0,0.034422144
1262.0,1262.0,2.5376325E-4
1263.0,1263.0,0.0013256468
1264.0,1264.0,0.10153269
1265.0,1265.0,6.687374E-4
1266.0,1266.0,0.23123737
1267.0,1267.0,0.00212687
1268.0,1268.0,8.901989E-4
1269.0,1269.0,0.050821595
1270.0,1270.0,0.30118135
1271.0,1271.0,0.28336093
1272.0,1272.0,0.8088047
1273.0,1273.0,0.20423317
1274.0,1274.0,0.0011731483
1275.0,1275.0,0.007474278
1276.0,1276.0,0.0014578796
1277.0,1277.0,4.395077E-4
1278.0,1278.0,0.14264962
1279.0,1279.0,0.0029875794
1280.0,1280.0,0.00677737
1281.0,1281.0,6.075268E-4
1282.0,1282.0,0.019410044
1283.0,1283.0,1.2586697E-4
1284.0,1284.0,0.0016799563
1285.0,1285.0,0.88956964
1286.0,1286.0,5.156337E-4
1287.0,1287.0,4.8059796E-5
1288.0,1288.0,0.003393766
1289.0,1289.0,0.025234254
1290.0,1290.0,9.8091E-4
1291.0,1291.0,0.04951631
1292.0,1292.0,0.062494747
1293.0,1293.0,0.022091867
1294.0,1294.0,0.03546485
1295.0,1295.0,0.016554816
1296.0,1296.0,0.22312744
1297.0,1297.0,0.017595539
1298.0,1298.0,0.15771379
1299.0,1299.0,0.002040699
1300.0,1300.0,0.81749165
1301.0,1301.0,0.0071204654
1302.0,1302.0,0.017920757
1303.0,1303.0,0.0016906114
1304.0,1304.0,0.0012799791
1305.0,1305.0,2.045264E-4
1306.0,1306.0,0.22046265
1307.0,1307.0,5.2959204E-4
1308.0,1308.0,0.001625187
1309.0,1309.0,0.0016135265
1310.0,1310.0,0.0058025843
1311.0,1311.0,0.23698463
1312.0,1312.0,0.0032295594
1313.0,1313.0,0.010137642
1314.0,1314.0,0.004430233
1315.0,1315.0,3.763853E-4
1316.0,1316.0,0.25763473
1317.0,1317.0,0.071730696
1318.0,1318.0,0.008574271
1319.0,1319.0,0.46835208
1320.0,1320.0,0.031588957
1321.0,1321.0,0.64376557
1322.0,1322.0,0.7051822
1323.0,1323.0,0.006453951
1324.0,1324.0,0.06511508
1325.0,1325.0,0.0012103757
1326.0,1326.0,0.0011842456
1327.0,1327.0,0.12620707
1328.0,1328.0,0.8705558
1329.0,1329.0,0.0030619807
1330.0,1330.0,5.107108E-4
1331.0,1331.0,0.007498166
1332.0,1332.0,0.002125987
1333.0,1333.0,0.43351024
1334.0,1334.0,0.004250547
1335.0,1335.0,4.0262326E-4
1336.0,1336.0,0.71153015
1337.0,1337.0,2.9008053E-4
1338.0,1338.0,0.036185656
1339.0,1339.0,0.22245458
1340.0,1340.0,0.004593111
1341.0,1341.0,0.0023783154
1342.0,1342.0,0.0011926877
1343.0,1343.0,9.28789E-4
1344.0,1344.0,0.088243864
1345.0,1345.0,0.0056156158
1346.0,1346.0,1.3124288E-4
1347.0,1347.0,8.319341E-4
1348.0,1348.0,0.21763815
1349.0,1349.0,0.32925686
1350.0,1350.0,0.029940337
1351.0,1351.0,0.13936831
1352.0,1352.0,0.017988143
1353.0,1353.0,4.382446E-4
1354.0,1354.0,0.002001563
1355.0,1355.0,0.0108116465
1356.0,1356.0,0.020298546
1357.0,1357.0,0.3003721
1358.0,1358.0,0.021300595
1359.0,1359.0,0.011114509
1360.0,1360.0,0.13777108
1361.0,1361.0,0.0025985322
1362.0,1362.0,0.0018005655
1363.0,1363.0,4.5357822E-4
1364.0,1364.0,0.010272373
1365.0,1365.0,0.013469876
1366.0,1366.0,0.0074329
1367.0,1367.0,0.10859533
1368.0,1368.0,0.0040513966
1369.0,1369.0,0.35395736
1370.0,1370.0,0.067773536
1371.0,1371.0,0.16718179
1372.0,1372.0,0.13773048
1373.0,1373.0,2.0371593E-4
1374.0,1374.0,0.52879596
1375.0,1375.0,0.33673403
1376.0,1376.0,1.7708102E-4
1377.0,1377.0,8.595467E-4
1378.0,1378.0,0.7372517
1379.0,1379.0,0.04881811
1380.0,1380.0,0.09892653
1381.0,1381.0,0.01023525
1382.0,1382.0,0.007284533
1383.0,1383.0,0.81480414
1384.0,1384.0,0.0025409523
1385.0,1385.0,0.012189126
1386.0,1386.0,1.904799E-4
1387.0,1387.0,8.6136983E-4
1388.0,1388.0,0.003249179
1389.0,1389.0,7.5136515E-4
1390.0,1390.0,0.9091148
1391.0,1391.0,6.68682E-4
1392.0,1392.0,0.001410449
1393.0,1393.0,0.038874432
1394.0,1394.0,0.2081851
1395.0,1395.0,0.1700948
1396.0,1396.0,2.1719874E-4
1397.0,1397.0,0.0041130134
1398.0,1398.0,8.8235385E-5
1399.0,1399.0,0.44768107
1400.0,1400.0,2.4961837E-4
1401.0,1401.0,0.032087024
1402.0,1402.0,0.0018483059
1403.0,1403.0,3.0179883E-4
1404.0,1404.0,3.946546E-4
1405.0,1405.0,0.20087789
1406.0,1406.0,0.09620359
1407.0,1407.0,8.7702175E-4
1408.0,1408.0,0.0035109886
1409.0,1409.0,0.005397871
1410.0,1410.0,0.009198609
1411.0,1411.0,0.013899192
1412.0,1412.0,7.4567046E-4
1413.0,1413.0,3.8177855E-4
1414.0,1414.0,0.0020772603
1415.0,1415.0,0.0012057539
1416.0,1416.0,1.8946505E-4
1417.0,1417.0,0.012746439
1418.0,1418.0,4.35909E-4
1419.0,1419.0,0.869061
1420.0,1420.0,0.22791928
1421.0,1421.0,0.001228071
1422.0,1422.0,0.0047737397
1423.0,1423.0,0.14376284
1424.0,1424.0,0.061534826
1425.0,1425.0,5.310498E-4
1426.0,1426.0,2.9994262E-5
1427.0,1427.0,0.23226102
1428.0,1428.0,0.11095294
1429.0,1429.0,0.007393766
1430.0,1430.0,0.87784487
1431.0,1431.0,2.2836936E-4
1432.0,1432.0,0.46863478
1433.0,1433.0,3.8619834E-4
1434.0,1434.0,0.24538837
1435.0,1435.0,4.6198163E-4
1436.0,1436.0,0.031878486
1437.0,1437.0,0.0025461786
1438.0,1438.0,0.0013681065
1439.0,1439.0,3.728939E-4
1440.0,1440.0,8.392252E-4
1441.0,1441.0,0.0057136104
1442.0,1442.0,0.78626037
1443.0,1443.0,1.7976062E-4
1444.0,1444.0,0.0024119145
1445.0,1445.0,0.103487134
1446.0,1446.0,0.22386341
1447.0,1447.0,0.0053673256
1448.0,1448.0,0.027086731
1449.0,1449.0,0.09068098
1450.0,1450.0,0.15537532
1451.0,1451.0,0.011188294
1452.0,1452.0,0.003118425
1453.0,1453.0,6.445388E-4
1454.0,1454.0,1.5519469E-4
1455.0,1455.0,0.8892855
1456.0,1456.0,0.06421137
1457.0,1457.0,0.30242106
1458.0,1458.0,0.12594067
1459.0,1459.0,6.957372E-5
1460.0,1460.0,0.4395891
1461.0,1461.0,0.034107268
1462.0,1462.0,0.1304801
1463.0,1463.0,0.015281657
1464.0,1464.0,0.082905516
1465.0,1465.0,0.7640575
1466.0,1466.0,0.5592081
1467.0,1467.0,0.008150986
1468.0,1468.0,0.08904747
1469.0,1469.0,0.0042517707
1470.0,1470.0,0.69521654
1471.0,1471.0,0.11099582
1472.0,1472.0,2.9320086E-4
1473.0,1473.0,2.4733148E-4
1474.0,1474.0,0.046104833
1475.0,1475.0,0.18895258
1476.0,1476.0,6.749437E-4
1477.0,1477.0,2.041024E-4
1478.0,1478.0,0.03135288
1479.0,1479.0,0.006271114
1480.0,1480.0,0.0011222003
1481.0,1481.0,4.7736987E-4
1482.0,1482.0,0.15325782
1483.0,1483.0,0.49685392
1484.0,1484.0,0.0041230256
1485.0,1485.0,0.08067246
1486.0,1486.0,0.003905114
1487.0,1487.0,0.03937599
1488.0,1488.0,0.09488473
1489.0,1489.0,0.0014265387
1490.0,1490.0,0.0026149494
1491.0,1491.0,0.0057026786
1492.0,1492.0,0.036371313
1493.0,1493.0,5.547319E-4
1494.0,1494.0,0.0020764142
1495.0,1495.0,0.020785606
1496.0,1496.0,0.0050167763
1497.0,1497.0,2.5803733E-5
1498.0,1498.0,0.15762806
1499.0,1499.0,0.44772068
1500.0,1500.0,3.6973518E-4
1501.0,1501.0,0.3794641
1502.0,1502.0,0.76660573
1503.0,1503.0,0.12018645
1504.0,1504.0,0.26002282
1505.0,1505.0,7.8067236E-4
1506.0,1506.0,0.0844554
1507.0,1507.0,0.009302038
1508.0,1508.0,0.1499487
1509.0,1509.0,0.73271286
1510.0,1510.0,0.021216469
1511.0,1511.0,0.15224779
1512.0,1512.0,9.3215355E-4
1513.0,1513.0,0.001716677
1514.0,1514.0,0.0014727853
1515.0,1515.0,0.0334339
1516.0,1516.0,0.0043720724
1517.0,1517.0,6.214831E-4
1518.0,1518.0,0.14058197
1519.0,1519.0,0.22458577
1520.0,1520.0,0.01524926
1521.0,1521.0,0.014277515
1522.0,1522.0,0.0029078661
1523.0,1523.0,0.0018424318
1524.0,1524.0,0.06488733
1525.0,1525.0,0.004465029
1526.0,1526.0,6.6258456E-4
1527.0,1527.0,5.3797784E-4
1528.0,1528.0,0.08054327
1529.0,1529.0,2.5777324E-4
1530.0,1530.0,4.447598E-4
1531.0,1531.0,0.0025563373
1532.0,1532.0,0.11415159
1533.0,1533.0,6.4360997E-6
1534.0,1534.0,5.7704E-4
1535.0,1535.0,0.010548422
1536.0,1536.0,0.12600152
1537.0,1537.0,0.0017725863
1538.0,1538.0,7.652634E-6
1539.0,1539.0,3.0483457E-4
1540.0,1540.0,1.925309E-4
1541.0,1541.0,0.32100073
1542.0,1542.0,0.056269847
1543.0,1543.0,0.003365029
1544.0,1544.0,0.25502452
1545.0,1545.0,0.17185405
1546.0,1546.0,0.002518216
1547.0,1547.0,0.009493218
1548.0,1548.0,0.007002648
1549.0,1549.0,0.18316886
1550.0,1550.0,0.014423884
1551.0,1551.0,1.2977821E-4
1552.0,1552.0,0.009760692
1553.0,1553.0,0.008371635
1554.0,1554.0,0.8140432
1555.0,1555.0,0.006158477
1556.0,1556.0,8.271685E-4
1557.0,1557.0,0.0013074569
1558.0,1558.0,0.0027285018
1559.0,1559.0,0.8403068
1560.0,1560.0,0.01398297
1561.0,1561.0,6.318028E-4
1562.0,1562.0,0.014474317
1563.0,1563.0,6.0976204E-4
1564.0,1564.0,0.0017884834
1565.0,1565.0,0.39496535
1566.0,1566.0,0.09191123
1567.0,1567.0,4.718784E-4
1568.0,1568.0,0.010136302
1569.0,1569.0,0.002199982
1570.0,1570.0,0.1957082
1571.0,1571.0,1.1576896E-4
1572.0,1572.0,0.20585026
1573.0,1573.0,0.0020743432
1574.0,1574.0,0.1752372
1575.0,1575.0,0.26247004
1576.0,1576.0,0.045059647
1577.0,1577.0,6.4580125E-4
1578.0,1578.0,0.0082313
1579.0,1579.0,2.52612E-4
1580.0,1580.0,3.8101303E-4
1581.0,1581.0,0.07424725
1582.0,1582.0,0.0013662747
1583.0,1583.0,0.03215573
1584.0,1584.0,0.0055697337
1585.0,1585.0,0.036029194
1586.0,1586.0,0.8429355
1587.0,1587.0,0.007825537
1588.0,1588.0,0.13635169
1589.0,1589.0,0.8666331
1590.0,1590.0,0.0017873208
1591.0,1591.0,0.566885
1592.0,1592.0,0.088790014
1593.0,1593.0,0.0067792665
1594.0,1594.0,0.0016379938
1595.0,1595.0,0.44376993
1596.0,1596.0,0.0018470743
1597.0,1597.0,0.0035561016
1598.0,1598.0,6.418954E-4
1599.0,1599.0,0.113015726
1600.0,1600.0,0.0042802873
1601.0,1601.0,5.99301E-4
1602.0,1602.0,0.1130749
1603.0,1603.0,4.2075582E-4
1604.0,1604.0,0.11394436
1605.0,1605.0,0.13060908
1606.0,1606.0,4.8435674E-4
1607.0,1607.0,0.0012793476
1608.0,1608.0,2.2182654E-4
1609.0,1609.0,0.059600938
1610.0,1610.0,1.5748657E-4
1611.0,1611.0,5.628981E-4
1612.0,1612.0,0.90130085
1613.0,1613.0,0.6902217
1614.0,1614.0,0.26807177
1615.0,1615.0,0.01266093
1616.0,1616.0,0.003100553
1617.0,1617.0,0.0019202601
1618.0,1618.0,0.0010550282
1619.0,1619.0,0.07127754
1620.0,1620.0,4.322752E-4
1621.0,1621.0,0.0054444904
1622.0,1622.0,0.4444633
1623.0,1623.0,0.72861075
1624.0,1624.0,1.3712647E-4
1625.0,1625.0,0.172531
1626.0,1626.0,0.8393235
1627.0,1627.0,0.023086656
1628.0,1628.0,0.032564797
1629.0,1629.0,0.008892487
1630.0,1630.0,3.5431408E-4
1631.0,1631.0,1.5988703E-4
1632.0,1632.0,4.2084965E-4
1633.0,1633.0,0.0025183277
1634.0,1634.0,0.040573787
1635.0,1635.0,0.0081294505
1636.0,1636.0,0.016273584
1637.0,1637.0,0.0056810104
1638.0,1638.0,0.025000341
1639.0,1639.0,0.0024187553
1640.0,1640.0,0.6630458
1641.0,1641.0,0.19838783
1642.0,1642.0,0.0887268
1643.0,1643.0,0.0815309
1644.0,1644.0,0.017767575
1645.0,1645.0,0.10153801
1646.0,1646.0,0.15259007
1647.0,1647.0,0.4072157
1648.0,1648.0,0.13410293
1649.0,1649.0,0.0523688
1650.0,1650.0,0.50903827
1651.0,1651.0,0.2825813
1652.0,1652.0,0.0040852376
1653.0,1653.0,0.24848251
1654.0,1654.0,0.03399976
1655.0,1655.0,0.20973432
1656.0,1656.0,1.0651302E-4
1657.0,1657.0,3.2650607E-4
1658.0,1658.0,0.0054186312
1659.0,1659.0,0.08569114
1660.0,1660.0,0.25301787
1661.0,1661.0,0.024099587
1662.0,1662.0,0.002424456
1663.0,1663.0,0.0013029624
1664.0,1664.0,0.0023972283
1665.0,1665.0,0.052210797
1666.0,1666.0,0.0019764353
1667.0,1667.0,0.0018079345
1668.0,1668.0,0.016314814
1669.0,1669.0,0.07253595
1670.0,1670.0,0.54478645
1671.0,1671.0,0.043518964
1672.0,1672.0,0.0106119905
1673.0,1673.0,0.439711
1674.0,1674.0,0.011602983
1675.0,1675.0,6.7783514E-4
1676.0,1676.0,0.05793809
1677.0,1677.0,0.059067957
1678.0,1678.0,0.13443291
1679.0,1679.0,0.7841169
1680.0,1680.0,0.120145895
1681.0,1681.0,9.98248E-4
1682.0,1682.0,0.5303475
1683.0,1683.0,0.026041439
1684.0,1684.0,0.15755813
1685.0,1685.0,2.595764E-4
1686.0,1686.0,3.1771034E-4
1687.0,1687.0,0.20847881
1688.0,1688.0,0.018578978
1689.0,1689.0,0.0181234
1690.0,1690.0,2.4853597E-4
1691.0,1691.0,0.09079513
1692.0,1692.0,0.0019637267
1693.0,1693.0,0.020642031
1694.0,1694.0,0.05188328
1695.0,1695.0,0.0020090544
1696.0,1696.0,0.434569
1697.0,1697.0,0.05420985
1698.0,1698.0,0.11059491
1699.0,1699.0,0.003823528
1700.0,1700.0,0.016406603
1701.0,1701.0,0.0010862915
1702.0,1702.0,0.025148727
1703.0,1703.0,0.7336183
1704.0,1704.0,0.004531452
1705.0,1705.0,0.064942084
1706.0,1706.0,0.5114102
1707.0,1707.0,0.091057904
1708.0,1708.0,9.4621E-5
1709.0,1709.0,0.002552576
1710.0,1710.0,0.110202394
1711.0,1711.0,0.043074775
1712.0,1712.0,0.0047738776
1713.0,1713.0,0.7026656
1714.0,1714.0,0.7309102
1715.0,1715.0,0.0011989055
1716.0,1716.0,0.0036227396
1717.0,1717.0,0.0059401444
1718.0,1718.0,0.0082263
1719.0,1719.0,9.536512E-4
1720.0,1720.0,2.750461E-4
1721.0,1721.0,0.0020691433
1722.0,1722.0,7.5026933E-4
1723.0,1723.0,0.0015341663
1724.0,1724.0,0.8492541
1725.0,1725.0,0.0020445462
1726.0,1726.0,0.05741974
1727.0,1727.0,6.458469E-4
1728.0,1728.0,2.0477545E-4
1729.0,1729.0,0.0011069478
1730.0,1730.0,0.20181097
1731.0,1731.0,0.111633636
1732.0,1732.0,0.0077093663
1733.0,1733.0,0.05931235
1734.0,1734.0,0.020571005
1735.0,1735.0,3.2592137E-4
1736.0,1736.0,0.00403425
1737.0,1737.0,0.006800712
1738.0,1738.0,0.8664116
1739.0,1739.0,0.044359107
1740.0,1740.0,0.35988572
1741.0,1741.0,0.21771045
1742.0,1742.0,0.7594072
1743.0,1743.0,0.0052419254
1744.0,1744.0,0.2707933
1745.0,1745.0,0.0058668405
1746.0,1746.0,0.17482041
1747.0,1747.0,4.7805763E-4
1748.0,1748.0,0.0011501696
1749.0,1749.0,0.0025069306
1750.0,1750.0,0.83134747
1751.0,1751.0,0.08893476
1752.0,1752.0,0.735991
1753.0,1753.0,0.0032280502
1754.0,1754.0,0.27014256
1755.0,1755.0,0.81984204
1756.0,1756.0,0.0674559
1757.0,1757.0,0.14114581
1758.0,1758.0,0.26377302
1759.0,1759.0,0.0047132242
1760.0,1760.0,0.054664705
1761.0,1761.0,0.8237832
1762.0,1762.0,1.2106555E-4
